node1	node2	consensus_interactionType	consensus_score	STRING_neighborhood	STRING_fusion	STRING_cooccurence	STRING_homology	STRING_coexpression	STRING_experiments	STRING_database	STRING_textmining	STRING_combined_score	GIANT_score	DataBaseCount	edgeType	x	y	xend	yend
IQGAP1	PICALM	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6489495635032654	1	G	-2.5033744332902117	1.8726900723259792	-2.249999263264999	1.6223047293371144
JMJD1C	KDM4C	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	768.0	795.0	0.0	1	S	-1.3436928709871325	1.9853698965325053	-1.2221269159938881	1.7418320810226469
JMJD1C	MYOM2	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-1.3436928709871325	1.9853698965325053	-0.9160950366909304	1.6858787288614263
JMJD1C	NIPBL	0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	232.0	802.0	0.0	1	S	-1.3436928709871325	1.9853698965325053	-1.6486032913840734	2.3299348723212066
KAT2B	KAT6A	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	689.0	854.0	0.0	2	M	-1.6978213656805392	1.7537200677336071	-0.8871133929122867	1.394943291912641
KAT2B	KDM4C	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-1.6978213656805392	1.7537200677336071	-1.2221269159938881	1.7418320810226469
KAT2B	KDM4D	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-1.6978213656805392	1.7537200677336071	-1.2879224103368716	1.5043678968567582
KAT2B	MEAF6	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	720.0	321.0	872.0	0.0	1	S	-1.6978213656805392	1.7537200677336071	-1.4690173335227705	1.3420626303278314
KAT2B	TAF1B	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	273.0	600.0	60.0	734.0	0.0	2	M	-1.6978213656805392	1.7537200677336071	-2.5413858997745775	3.122538452594127
KAT2B	TNRC6C	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	900.0	0.0	902.0	0.0	1	S	-1.6978213656805392	1.7537200677336071	-1.8227268865797819	1.385474637995147
KAT6A	KDM4C	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-0.8871133929122867	1.394943291912641	-1.2221269159938881	1.7418320810226469
KAT6A	KDM4D	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-0.8871133929122867	1.394943291912641	-1.2879224103368716	1.5043678968567582
KAT6A	MEAF6	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	408.0	900.0	777.0	995.0	0.0	2	M	-0.8871133929122867	1.394943291912641	-1.4690173335227705	1.3420626303278314
KDM4C	KDM4D	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-1.2221269159938881	1.7418320810226469	-1.2879224103368716	1.5043678968567582
KHDRBS2	STXBP5L	0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	323.0	744.0	0.0	1	S	-1.9836846670826593	0.1732983221527824	-2.0366841928142843	0.5351733177123816
KIF20B	NCAPG	0	0.0	0.0	0.0	0.0	0.0	720.0	0.0	0.0	243.0	827.0	0.9147088527679444	2	M	-0.7293975800483754	3.112819752325577	-1.1620686511391662	3.3754573298711987
KIF20B	SMC4	0	0.0	0.0	0.0	0.0	0.0	325.0	0.0	0.0	171.0	780.0	0.9669677019119264	2	M	-0.7293975800483754	3.112819752325577	-1.3830635545230656	2.709362975899427
LCORL	NCAPG	0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	829.0	872.0	0.0	1	S	-0.8464175392746915	3.658875472381414	-1.1620686511391662	3.3754573298711987
LRRK2	MAPKAPK5	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-2.763416599785613	1.50206318812495	-3.194439581409516	1.3571747282673745
LRRK2	MAST2	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-2.763416599785613	1.50206318812495	-3.0625080035150187	1.521423370645897
LRRK2	PRKN	0	0.0	0.0	0.0	0.0	0.0	0.0	270.0	0.0	983.0	994.0	0.0	1	S	-2.763416599785613	1.50206318812495	-2.7007369189830683	1.038341340477754
LSM14A	NIPBL	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.775187611579895	1	G	-1.866850279334756	2.2037273032686446	-1.6486032913840734	2.3299348723212066
MAPKAPK5	MAST2	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-3.194439581409516	1.3571747282673745	-3.0625080035150187	1.521423370645897
MAPKAPK5	PRKG1	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-3.194439581409516	1.3571747282673745	-3.624264285656501	1.3338391012459478
MCM8	RAD54L	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.754639744758606	1	G	-1.4751132798046864	2.8958125749816115	-1.2234014324466171	2.8376652160695515
MCM8	SMC4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.684918224811554	1	G	-1.4751132798046864	2.8958125749816115	-1.3830635545230656	2.709362975899427
MCPH1	SMC4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	600.0	203.0	740.0	0.0	1	S	-1.1760115556922126	2.46259897751105	-1.3830635545230656	2.709362975899427
MRTO4	PAICS	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9140495657920836	1	G	-0.5378206505942988	3.040682483270266	-1.0296507815713996	2.991700267103974
MRTO4	RPL22L1	0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	82.0	780.0	0.0	1	S	-0.5378206505942988	3.040682483270266	-0.2285123613000417	3.3553252281949346
MUSK	ZAP70	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	0.273626363119972	2.291236640167346	0.33637617002656617	2.5527240477136015
MYO18A	TIAF1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	740.0	740.0	0.0	1	S	-2.856642016478869	2.110283935666994	-3.241845385793834	2.3815730037435685
NCAPG	PAICS	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.991186797618866	1	G	-1.1620686511391662	3.3754573298711987	-1.0296507815713996	2.991700267103974
NCAPG	RAD51C	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8584194779396057	1	G	-1.1620686511391662	3.3754573298711987	-1.4330107479360668	3.046415082129305
NCAPG	RAD54L	0	0.0	0.0	0.0	0.0	0.0	760.0	0.0	0.0	244.0	828.0	0.9976038932800292	2	M	-1.1620686511391662	3.3754573298711987	-1.2234014324466171	2.8376652160695515
NCAPG	SKA2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9173842668533324	1	G	-1.1620686511391662	3.3754573298711987	-1.545677001657109	3.1557182372124934
NCAPG	SMC4	protein interaction	1.0	0.0	0.0	0.0	0.0	987.0	897.0	900.0	915.0	999.0	0.9999911785125732	3	M	-1.1620686511391662	3.3754573298711987	-1.3830635545230656	2.709362975899427
NIPBL	SMC4	0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	391.0	917.0	0.0	1	S	-1.6486032913840734	2.3299348723212066	-1.3830635545230656	2.709362975899427
NIPBL	USP37	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-1.6486032913840734	2.3299348723212066	-1.3509862318652759	2.5274576858506483
OSBP2	RBFOX1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7053631544113159	1	G	-2.1163840022181692	0.7128976185891462	-2.461781962604284	0.7280762403364072
OTOA	OTOGL	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	564.0	777.0	0.0	1	S	-3.6799353923036575	-0.9422318559366345	-3.535973909682273	-0.6045929741065508
OTOGL	STRC	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	742.0	747.0	0.0	1	S	-3.535973909682273	-0.6045929741065508	-3.2813167249110595	-0.3160273242760958
PAICS	RAD51C	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8984418511390686	1	G	-1.0296507815713996	2.991700267103974	-1.4330107479360668	3.046415082129305
PAICS	RAD54L	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8737115263938904	1	G	-1.0296507815713996	2.991700267103974	-1.2234014324466171	2.8376652160695515
PAICS	RPIA	protein interaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-1.0296507815713996	2.991700267103974	-0.831961471130944	3.2635604349094196
PAICS	SMC4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9757880568504332	1	G	-1.0296507815713996	2.991700267103974	-1.3830635545230656	2.709362975899427
PAICS	SUPT16H	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8111682534217834	1	G	-1.0296507815713996	2.991700267103974	-0.9605257402743057	2.6103573753674723
PICALM	QKI	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6331913471221924	1	G	-2.249999263264999	1.6223047293371144	-2.3368099772596134	1.1580351171250283
PPIP5K1	STRC	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	818.0	818.0	0.0	1	S	-3.465480474001068	-0.008966678217542157	-3.2813167249110595	-0.3160273242760958
PRKN	RBFOX1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7608143091201782	1	G	-2.7007369189830683	1.038341340477754	-2.461781962604284	0.7280762403364072
PTBP2	QKI	0	0.0	0.0	0.0	0.0	0.0	0.0	684.0	0.0	294.0	850.0	0.9962532520294192	2	M	-3.476293058508148	0.9800856706290151	-2.3368099772596134	1.1580351171250283
QKI	RBFOX1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.996929943561554	1	G	-2.3368099772596134	1.1580351171250283	-2.461781962604284	0.7280762403364072
RAB11FIP4	TEFM	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560.0	747.0	0.0	1	S	-1.5657151782153602	4.345680365273182	-1.4979465176556936	3.922275392808624
RAD51C	RAD54L	0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	560.0	845.0	0.0	1	S	-1.4330107479360668	3.046415082129305	-1.2234014324466171	2.8376652160695515
RAD51C	SKA2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7489569783210754	1	G	-1.4330107479360668	3.046415082129305	-1.545677001657109	3.1557182372124934
RAD51C	SMC4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7098702192306519	1	G	-1.4330107479360668	3.046415082129305	-1.3830635545230656	2.709362975899427
RAD54L	SMC4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.930968701839447	1	G	-1.2234014324466171	2.8376652160695515	-1.3830635545230656	2.709362975899427
RBFOX1	RIMS2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8083579540252686	1	G	-2.461781962604284	0.7280762403364072	-2.633789294868511	0.4746443988916822
RBFOX1	SNTG1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9365060925483704	1	G	-2.461781962604284	0.7280762403364072	-2.3441746115789606	0.4185755629129666
RBFOX1	SSTR2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7860971689224243	1	G	-2.461781962604284	0.7280762403364072	-2.7245386347058527	0.5477478202113215
RBFOX1	STXBP5L	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6302120685577393	1	G	-2.461781962604284	0.7280762403364072	-2.0366841928142843	0.5351733177123816
RGS7	RIMS2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7282744646072388	1	G	-3.0606625777195067	0.3415774488719068	-2.633789294868511	0.4746443988916822
RIMS2	SNTG1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6398308277130127	1	G	-2.633789294868511	0.4746443988916822	-2.3441746115789606	0.4185755629129666
SKA2	SMC4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9121266603469848	1	G	-1.545677001657109	3.1557182372124934	-1.3830635545230656	2.709362975899427
SMC4	SUPT16H	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7742382287979126	1	G	-1.3830635545230656	2.709362975899427	-0.9605257402743057	2.6103573753674723
SNTG1	STXBP5L	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8116832375526428	1	G	-2.3441746115789606	0.4185755629129666	-2.0366841928142843	0.5351733177123816
SWT1	TRMT1L	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.0	760.0	0.0	1	S	-2.588316523665369	2.632908168902242	-2.274899974325417	2.273870772465756
USP36	USP37	biochemical reaction	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	C	-0.8192726777099151	2.426059384350663	-1.3509862318652759	2.5274576858506483
